Date,STILag0,STILag1,SnP500,DowJones,UKFTSE,HSI,KLSE,CrudeOilSGD,SGMSCIFutures,US-SGD,EUR-SGD,GBP-SGD,JPY-SGD,USEFFR,SORA,Up1Down0
20/4/2018,3573.38,3598.73,2670.14,24462.94,7368.2,30418.33008,1887.75,89.6467,408.3,1.3163,1.6192,1.8474,0.0122,1.7,1.3329,0
23/4/2018,3579.54,3573.38,2670.29,24448.69,7398.9,30254.40039,1880.36,91.321,408.1,1.3256,1.6165,1.8436,0.0122,1.7,1.1291,1
24/4/2018,3584.56,3579.54,2634.56,24024.13,7425.4,30636.24023,1865.34,89.7117,408.4,1.3223,1.618,1.8472,0.0121,1.7,0.8744,1
25/4/2018,3568.01,3584.56,2639.4,24083.83,7379.3,30328.15039,1851.93,90.5886,408.5,1.3287,1.6177,1.85,0.0121,1.7,0.8638,0
26/4/2018,3570.02,3568.01,2666.94,24322.34,7421.4,30007.67969,1852.27,90.4489,409,1.3279,1.6156,1.8497,0.0121,1.7,0.9956,1
27/4/2018,3577.21,3570.02,2669.91,24311.19,7502.2,30280.66992,1863.47,89.9781,411.3,1.3237,1.6073,1.8484,0.0121,1.7,1.756,1
30/4/2018,3613.93,3577.21,2648.05,24163.15,7509.3,30808.44922,1870.37,90.8577,411.4,1.3259,1.6039,1.8218,0.0121,1.69,1.4725,1
2/5/2018,3615.28,3613.93,2635.67,23924.98,7543.2,30723.88086,1852.03,90.5215,411.9,1.3364,1.5993,1.8152,0.0122,1.7,1.1115,1
3/5/2018,3575.68,3615.28,2629.73,23930.15,7502.7,30313.36914,1851.8,91.1131,410.1,1.3308,1.5965,1.8139,0.0122,1.7,1.0984,0
4/5/2018,3545.38,3575.68,2663.42,24262.51,7567.1,29926.5,1841.83,93.0445,405.5,1.3338,1.5955,1.8055,0.0122,1.7,1.1747,0
8/5/2018,3543.17,3532.86,2671.92,24360.21,7565.8,30402.81055,1846.51,93.9126,404.3,1.3401,1.5929,1.8105,0.0123,1.7,1.5624,0
14/5/2018,3562.46,3570.17,2730.13,24899.41,7711,31541.08008,1850.42,95.0427,407.1,1.3359,1.5948,1.8085,0.0122,1.7,0.9905,1
15/5/2018,3540.23,3562.46,2711.45,24706.41,7723,31152.0293,1848.2,95.4458,404.1,1.3446,1.5935,1.8115,0.0122,1.7,0.7019,0
16/5/2018,3533.05,3540.23,2722.46,24768.93,7734.2,31110.19922,1858.26,95.8486,403.2,1.3404,1.5898,1.8157,0.0121,1.7,0.6264,0
17/5/2018,3536.76,3533.05,2720.13,24713.98,7788,30942.15039,1854.44,96.2795,404.3,1.3422,1.5828,1.814,0.0121,1.7,0.4188,1
18/5/2018,3529.27,3536.76,2712.97,24715.09,7778.8,31047.91016,1854.5,95.9649,403.8,1.3429,1.5826,1.8125,0.0121,1.7,0.4564,0
21/5/2018,3548.23,3529.27,2733.01,25013.29,7859.2,31234.34961,1853.58,97.145,405.2,1.3399,1.5794,1.8091,0.0121,1.7,0.6761,1
23/5/2018,3496.27,3543.18,2733.29,24886.81,7788.4,30665.64063,1804.25,96.528,396.8,1.3436,1.5778,1.799,0.0122,1.7,1.2815,0
24/5/2018,3528.92,3496.27,2727.76,24811.76,7716.7,30760.41016,1775.66,94.7696,401.6,1.3392,1.572,1.7945,0.0123,1.7,1.0365,1
25/5/2018,3513.23,3528.92,2721.33,24753.09,7730.3,30588.03906,1797.4,90.511,400.2,1.3417,1.5706,1.7931,0.0123,1.7,1.4118,0
30/5/2018,3443.95,3518.48,2724.01,24667.78,7689.6,30056.78906,1719.28,91.2221,390.9,1.3392,1.5531,1.7841,0.0123,1.7,1.5544,0
31/5/2018,3428.18,3443.95,2705.27,24415.84,7678.2,30468.56055,1740.62,89.8318,391.5,1.3377,1.5618,1.7784,0.0123,1.7,1.1205,0
1/6/2018,3427.51,3428.18,2734.62,24635.21,7701.8,30492.91016,1756.38,87.9537,391.1,1.3384,1.565,1.7786,0.0122,1.7,0.9958,0
4/6/2018,3467.48,3427.51,2746.87,24813.69,7741.3,30997.98047,1755.17,86.9058,395.7,1.3366,1.5615,1.7871,0.0122,1.7,1.431,1
5/6/2018,3483.16,3467.48,2748.8,24799.98,7686.8,31093.44922,1755.14,87.4599,398.1,1.3347,1.5635,1.7792,0.0122,1.7,1.5185,1
6/6/2018,3467.81,3483.16,2772.35,25146.39,7712.4,31259.09961,1777.13,87.459,395.7,1.3328,1.564,1.7877,0.0121,1.7,1.4606,0
7/6/2018,3473.08,3467.81,2770.37,25241.41,7704.4,31512.63086,1785.81,88.0124,395.2,1.3338,1.5685,1.7877,0.0122,1.7,1.0974,1
8/6/2018,3436.37,3473.08,2779.03,25316.53,7681.1,30958.21094,1778.32,87.5556,390.5,1.3353,1.5732,1.7897,0.0122,1.7,1.1256,0
11/6/2018,3441.69,3436.37,2782,25322.31,7737.4,31063.69922,1775.8,88.3184,390.9,1.335,1.5729,1.7897,0.0121,1.7,1.0994,1
12/6/2018,3430.69,3441.69,2786.85,25320.73,7703.8,31103.06055,1764.16,88.0351,389.3,1.3367,1.5726,1.7862,0.0121,1.7,0.789,0
13/6/2018,3392.51,3430.69,2775.63,25201.2,7703.7,30725.15039,1763.57,88.9828,384.8,1.3356,1.5705,1.7873,0.0121,1.7,0.5849,0
14/6/2018,3356.73,3392.51,2782.49,25175.31,7765.8,30440.16992,1761.78,90.0275,377.6,1.3451,1.5756,1.7862,0.0122,1.9,0.7504,0
19/6/2018,3301.35,3324.04,2762.59,24700.21,7603.9,29468.15039,1715.36,88.22,372.4,1.357,1.5714,1.7912,0.0123,1.91,0.4036,0
20/6/2018,3315.9,3301.35,2767.32,24657.8,7627.4,29696.16992,1709.75,88.9472,372.9,1.3586,1.5709,1.7858,0.0123,1.92,0.4929,1
21/6/2018,3300,3315.9,2749.76,24461.7,7556.4,29296.05078,1692.32,89.4418,370.5,1.3582,1.5727,1.7891,0.0124,1.92,0.5651,0
22/6/2018,3287.4,3300,2754.88,24580.89,7682.3,29338.69922,1694.15,94.0959,369.4,1.3582,1.5762,1.7991,0.0124,1.92,0.4658,0
25/6/2018,3260.84,3287.4,2717.07,24252.8,7509.8,28961.39063,1678.1,92.8565,365.6,1.3621,1.5848,1.8017,0.0124,1.92,0.6866,0
26/6/2018,3280.87,3260.84,2723.06,24283.11,7537.9,28881.40039,1675.86,96.2307,369,1.3632,1.5934,1.8081,0.0124,1.92,0.9323,1
27/6/2018,3254.77,3280.87,2699.63,24117.59,7621.7,28356.25977,1666.08,98.8381,366,1.3675,1.5874,1.8014,0.0124,1.91,0.8223,0
28/6/2018,3257.57,3254.77,2716.31,24216.05,7615.6,28497.32031,1665.68,100.2926,366.1,1.3678,1.5797,1.7928,0.0124,1.91,0.8296,1
29/6/2018,3268.7,3257.57,2718.37,24271.41,7636.9,28955.10938,1691.5,101.2852,366,1.3628,1.582,1.7889,0.0123,1.91,1.3426,1
3/7/2018,3235.9,3238.94,2713.22,24174.82,7593.3,28545.57031,1680.37,101.8068,361.7,1.3648,1.5929,1.7991,0.0123,1.91,0.916,0
5/7/2018,3256.71,3244.89,2736.61,24356.74,7603.2,28182.08984,1690.65,99.8008,365,1.3647,1.5915,1.8046,0.0123,1.91,0.8786,1
6/7/2018,3191.82,3256.71,2759.82,24456.48,7617.7,28315.61914,1663.86,100.311,356.4,1.3574,1.5956,1.8043,0.0123,1.91,1.4412,0
9/7/2018,3228.82,3191.82,2784.17,24776.59,7688,28688.5,1672.63,100.4143,361.1,1.3567,1.5941,1.8042,0.0122,1.91,1.4302,1
10/7/2018,3274.83,3228.82,2793.84,24919.66,7692,28682.25,1687.13,100.5187,366.2,1.3572,1.5933,1.7964,0.0122,1.91,1.4064,1
11/7/2018,3249.08,3274.83,2774.02,24700.45,7592,28311.68945,1688.77,96.3065,362.9,1.3642,1.5938,1.802,0.0122,1.91,1.3745,0
12/7/2018,3253.01,3249.08,2798.29,24924.89,7651.3,28480.83008,1703.57,95.8047,363.9,1.3633,1.5925,1.8015,0.0121,1.91,1.2384,1
13/7/2018,3260.35,3253.01,2801.31,25019.41,7661.9,28525.43945,1721.93,96.4184,363.2,1.3657,1.5908,1.7965,0.0122,1.91,1.1951,1
16/7/2018,3232.79,3260.35,2798.43,25064.36,7600.5,28539.66016,1726.67,92.5582,360.9,1.3621,1.5948,1.8063,0.0121,1.91,1.1635,0
17/7/2018,3239.64,3232.79,2809.55,25119.89,7626.3,28181.67969,1737.28,91.2411,361.9,1.3648,1.5945,1.8025,0.0121,1.91,0.7706,1
18/7/2018,3240.5,3239.64,2815.62,25199.29,7676.3,28117.41992,1753.07,92.5332,361.7,1.3653,1.5908,1.7895,0.0121,1.91,0.8579,1
19/7/2018,3277.58,3240.5,2804.49,25064.5,7684,28010.85938,1759.24,93.1802,365.6,1.3708,1.5897,1.7853,0.0122,1.91,0.9735,1
20/7/2018,3297.83,3277.58,2801.83,25058.12,7678.8,28224.48047,1754.67,92.8442,367.4,1.3624,1.5954,1.7826,0.0122,1.91,1.0492,1
23/7/2018,3293.71,3297.83,2806.98,25044.29,7655.8,28256.11914,1757.96,92.6148,367,1.3652,1.598,1.7892,0.0123,1.91,1.4072,0
24/7/2018,3292.65,3293.71,2820.4,25241.94,7709.1,28662.57031,1762.93,93.6937,367,1.3639,1.5965,1.7888,0.0123,1.91,1.4046,0
25/7/2018,3326.83,3292.65,2846.07,25414.1,7658.3,28920.90039,1763.78,94.2668,372.5,1.3584,1.5926,1.7932,0.0122,1.91,0.9908,1
26/7/2018,3328.6,3326.83,2837.44,25527.07,7663.2,28781.14063,1766.23,94.8647,374.2,1.3636,1.5934,1.7919,0.0123,1.91,1.1911,1
27/7/2018,3324.98,3328.6,2818.82,25451.06,7701.3,28804.2793,1769.14,94.0047,372.7,1.3619,1.5878,1.7876,0.0123,1.91,1.4968,0
30/7/2018,3307.15,3324.98,2802.6,25306.83,7700.9,28733.13086,1770.26,95.3312,370.8,1.361,1.5874,1.7849,0.0123,1.91,1.5623,0
31/7/2018,3319.85,3307.15,2816.29,25415.19,7748.8,28583.00977,1784.25,93.0902,368.9,1.3615,1.5935,1.7874,0.0122,1.91,1.7311,1
1/8/2018,3328.95,3319.85,2813.36,25333.82,7652.9,28340.74023,1788.31,92.4015,370.5,1.3618,1.5918,1.7855,0.0122,1.91,1.8083,1
2/8/2018,3286.32,3328.95,2827.22,25326.16,7575.9,27714.56055,1778.13,94.3705,364,1.3687,1.5886,1.7876,0.0123,1.91,1.6714,0
3/8/2018,3265.73,3286.32,2840.35,25462.58,7659.1,27676.32031,1780.09,93.7826,362.2,1.3665,1.5858,1.7817,0.0123,1.91,1.8187,0
6/8/2018,3285.34,3265.73,2850.4,25502.18,7663.8,27819.56055,1779.75,94.3314,365.1,1.3681,1.5799,1.7768,0.0123,1.91,1.8285,1
7/8/2018,3340,3285.34,2858.45,25628.91,7718.5,28248.88086,1791.09,94.341,372.8,1.3644,1.5814,1.771,0.0122,1.91,1.4463,1
8/8/2018,3326.74,3340,2857.7,25583.75,7776.7,28359.14063,1804.73,90.9972,373.7,1.3624,1.5823,1.7645,0.0123,1.91,1.3192,0
10/8/2018,3284.78,3326.74,2833.28,25313.14,7667,28366.61914,1805.75,93.0556,368.3,1.3734,1.5761,1.7544,0.0124,1.91,1.4192,0
13/8/2018,3245.34,3284.78,2821.93,25187.7,7642.5,27936.57031,1783.34,92.776,362.3,1.3759,1.5647,1.7525,0.0124,1.91,1.7705,0
14/8/2018,3242.87,3245.34,2839.96,25299.92,7611.6,27752.92969,1783.78,91.9686,363,1.3779,1.569,1.7562,0.0124,1.91,1.4315,0
15/8/2018,3234.12,3242.87,2818.37,25162.41,7497.9,27323.58984,1785.94,89.5499,363.3,1.3801,1.5632,1.7523,0.0125,1.91,1.6876,0
16/8/2018,3211.93,3234.12,2840.69,25558.73,7556.4,27100.06055,1777.27,89.1461,361.4,1.3759,1.5651,1.7514,0.0124,1.92,1.0175,0
17/8/2018,3209.44,3211.93,2850.13,25669.32,7558.6,27213.41016,1783.47,89.4224,361.3,1.371,1.5642,1.7487,0.0124,1.92,0.8028,0
20/8/2018,3204.71,3209.44,2857.05,25758.69,7591.3,27598.01953,1787.58,89.5939,361.4,1.3691,1.5673,1.7473,0.0125,1.92,0.7479,0
21/8/2018,3199.89,3204.71,2862.96,25822.29,7565.7,27752.78906,1798.11,90.2044,361.9,1.3659,1.5731,1.7526,0.0124,1.92,1.224,0
23/8/2018,3249.89,3199.89,2856.98,25656.98,7563.2,27790.46094,1810.87,93.2566,368.4,1.3741,1.5842,1.7647,0.0123,1.92,1.1864,1
24/8/2018,3213,3249.89,2874.69,25790.35,7577.5,27671.86914,1808.59,93.5372,363.1,1.365,1.5856,1.7598,0.0123,1.92,1.546,0
28/8/2018,3247.55,3225.62,2897.52,26064.02,7617.2,28351.61914,1826.9,93.567,368,1.364,1.5906,1.7563,0.0123,1.92,1.3932,1
29/8/2018,3243.92,3247.55,2914.04,26124.57,7563.2,28416.43945,1820.64,95.0376,367,1.3645,1.5951,1.7556,0.0122,1.92,1.358,0
30/8/2018,3225.72,3243.92,2901.13,25986.92,7516,28164.05078,1819.66,95.739,366.2,1.3677,1.5973,1.7774,0.0123,1.92,1.1073,0
4/9/2018,3210.51,3207.2,2896.72,25952.48,7457.9,27973.33984,1812.76,95.4406,363.2,1.3761,1.5931,1.765,0.0123,1.92,1.0603,0
5/9/2018,3156.28,3210.51,2888.6,25974.99,7383.3,27243.84961,1795.5,94.3802,357.3,1.3759,1.5935,1.7684,0.0123,1.92,0.6039,0
6/9/2018,3147.69,3156.28,2878.05,25995.87,7319,26974.82031,1798.57,93.2948,356.9,1.3743,1.5999,1.7758,0.0124,1.92,0.68,0
7/9/2018,3134.39,3147.69,2871.68,25916.54,7277.7,26973.4707,1799.17,93.5657,354.4,1.3788,1.5974,1.7767,0.0124,1.92,0.7885,0
12/9/2018,3124.65,3109.91,2888.92,25998.92,7313.4,26345.03906,1785.25,96.3519,353.4,1.372,1.5957,1.7911,0.0123,1.92,0.8635,0
13/9/2018,3131.77,3124.65,2904.18,26145.99,7281.6,27014.49023,1792.6,94.2657,354.6,1.3703,1.5956,1.7903,0.0122,1.92,0.8372,1
14/9/2018,3161.42,3131.77,2904.98,26154.67,7304,27286.41016,1803.76,94.7652,358.4,1.3742,1.6021,1.7967,0.0123,1.92,1.0121,1
18/9/2018,3139.34,3141.4,2904.31,26246.96,7300.2,27084.66016,1792.94,95.263,354.3,1.3708,1.604,1.8072,0.0122,1.92,1.2587,0
19/9/2018,3176.57,3139.34,2907.95,26405.76,7331.1,27407.36914,1800.71,96.9938,358.4,1.369,1.5997,1.8035,0.0122,1.92,1.3053,1
20/9/2018,3180.43,3176.57,2930.75,26656.98,7367.3,27477.66992,1803.7,95.7732,359.9,1.3646,1.5981,1.7989,0.0121,1.92,1.3883,1
21/9/2018,3217.68,3180.43,2929.67,26743.5,7490.2,27953.58008,1810.64,96.4482,365.2,1.3642,1.6068,1.8111,0.0121,1.92,1.4172,1
24/9/2018,3219.16,3217.68,2919.37,26562.05,7458.4,27499.39063,1800.17,98.6951,364.7,1.3659,1.603,1.7844,0.0121,1.93,1.1161,1
26/9/2018,3239.1,3236.08,2905.97,26385.28,7511.5,27816.86914,1798.72,98.5216,367.7,1.3656,1.6067,1.8002,0.0121,1.93,1.0801,1
27/9/2018,3236.26,3239.1,2914,26439.93,7545.4,27715.66992,1798.64,98.702,368.2,1.368,1.6043,1.7987,0.0121,2.18,1.011,0
28/9/2018,3257.05,3236.26,2913.98,26458.31,7510.2,27788.51953,1793.15,100.5,370.3,1.3665,1.592,1.7887,0.012,2.18,1.1084,1
2/10/2018,3242.65,3255.46,2923.43,26773.94,7474.6,27126.38086,1798.15,103.197,366.8,1.3731,1.5882,1.7891,0.0121,2.18,1.0854,0
3/10/2018,3267.4,3242.65,2925.51,26828.39,7510.3,27091.25977,1796.3,105.2569,370,1.3798,1.5858,1.7818,0.0121,2.18,1.1103,1
4/10/2018,3231.59,3267.4,2901.61,26627.48,7418.3,26623.86914,1790.11,103.1328,366.2,1.3809,1.5847,1.7869,0.0121,2.18,1.273,0
5/10/2018,3209.79,3231.59,2885.57,26447.05,7318.5,26572.57031,1777.15,102.7066,363.7,1.3828,1.5892,1.7975,0.0122,2.18,1.2754,0
9/10/2018,3166.6,3181.45,2880.34,26430.57,7237.6,26172.91016,1774.15,103.2677,359.3,1.3823,1.5905,1.8117,0.0122,2.18,1.1576,0
10/10/2018,3131.48,3166.6,2785.68,25598.74,7145.7,26193.07031,1735.18,100.4375,354.9,1.3835,1.5893,1.8176,0.0123,2.18,1.0035,0
11/10/2018,3047.39,3131.48,2728.37,25052.83,7006.9,25266.36914,1708.49,97.8405,344.8,1.3765,1.5946,1.8258,0.0123,2.18,1.1007,0
12/10/2018,3069.17,3047.39,2767.13,25339.99,6995.9,25801.49023,1730.74,98.5402,349,1.3779,1.595,1.8212,0.0123,2.18,1.1695,1
15/10/2018,3045.97,3069.17,2750.79,25250.55,7029.2,25445.06055,1728.74,98.5983,345.9,1.3767,1.5924,1.8063,0.0123,2.18,1.1025,0
16/10/2018,3034.31,3045.97,2809.92,25798.42,7059.4,25462.25977,1736.84,99.2605,344.4,1.3751,1.593,1.809,0.0122,2.18,0.941,0
18/10/2018,3069.67,3071.1,2768.78,25379.45,7027,25454.55078,1738.01,95.0784,348.2,1.3819,1.5845,1.8047,0.0123,2.19,1.1154,1
19/10/2018,3062.51,3069.67,2767.78,25444.34,7049.8,25561.40039,1732.14,95.7729,347.5,1.3777,1.5821,1.7976,0.0122,2.19,1.3026,0
22/10/2018,3078.06,3062.51,2755.88,25317.41,7042.8,26153.15039,1722.47,95.9377,348.7,1.38,1.5851,1.7994,0.0122,2.19,1.2159,1
23/10/2018,3031.39,3078.06,2740.69,25191.43,6955.2,25346.55078,1697.6,91.3601,343.5,1.3782,1.5823,1.7895,0.0123,2.2,1.2068,0
24/10/2018,3032.08,3031.39,2656.1,24583.42,6963,25249.7793,1690.04,91.7587,344.7,1.3808,1.5804,1.7883,0.0123,2.2,1.3389,1
25/10/2018,3012.84,3032.08,2705.57,24984.55,7004.1,24994.46094,1686.59,92.4632,342.2,1.3809,1.5745,1.7799,0.0123,2.2,1.3532,0
26/10/2018,2972.02,3012.84,2658.69,24688.31,6939.6,24717.63086,1683.06,93.2879,337.2,1.38,1.5702,1.7705,0.0123,2.2,1.2862,0
29/10/2018,2981.54,2972.02,2641.25,24442.92,7026.3,24812.03906,1683.73,92.2207,337.8,1.3837,1.5723,1.7707,0.0123,2.2,1.3056,1
30/10/2018,2966.45,2981.54,2682.63,24874.64,7035.9,24585.5293,1685.94,92.0461,336.1,1.3849,1.5735,1.7707,0.0123,2.2,1.3336,0
31/10/2018,3018.8,2966.45,2711.74,25115.76,7128.1,24979.68945,1709.27,90.0265,343,1.3857,1.5716,1.7603,0.0123,2.2,1.4498,1
1/11/2018,3060.85,3018.8,2740.37,25380.74,7114.7,25416,1706.92,87.5252,347.5,1.3764,1.5676,1.768,0.0122,2.2,1.5274,1
2/11/2018,3116.39,3060.85,2723.06,25270.83,7094.1,26486.34961,1713.87,86.39,355.1,1.3749,1.5694,1.7896,0.0121,2.19,1.5642,1
5/11/2018,3060.62,3116.39,2738.31,25461.7,7103.8,25934.39063,1708.8,86.4033,347.4,1.3751,1.5657,1.7866,0.0121,2.2,1.3473,0
7/11/2018,3065.36,3060.62,2813.89,26180.3,7117.3,26147.68945,1714.88,84.5904,348.1,1.372,1.5695,1.7998,0.0121,2.2,1.2537,1
8/11/2018,3093.24,3065.36,2806.83,26191.22,7140.7,26227.7207,1721.42,83.5003,349.5,1.3757,1.5679,1.8003,0.0121,2.2,1.2862,1
9/11/2018,3077.97,3093.24,2781.01,25989.3,7105.3,25601.91992,1708.09,82.5382,347.3,1.3792,1.563,1.7957,0.0121,2.19,1.263,0
13/11/2018,3053.6,3068.15,2722.18,25286.49,7053.8,25792.86914,1687.57,76.7611,342.8,1.3792,1.5541,1.78,0.0121,2.2,1.2595,0
14/11/2018,3043.19,3053.6,2701.58,25080.5,7033.8,25654.42969,1688.41,77.3687,341.3,1.3792,1.5583,1.7929,0.0121,2.2,1.1703,0
15/11/2018,3054.53,3043.19,2730.2,25289.27,7038,26103.33984,1694.21,78.0203,341.7,1.3752,1.5589,1.7896,0.0121,2.2,1.4816,1
16/11/2018,3083.6,3054.53,2736.27,25413.22,7013.9,26183.5293,1706.38,78.3323,345.4,1.3723,1.5575,1.7556,0.0122,2.2,1.8768,1
19/11/2018,3065.07,3083.6,2690.73,25017.44,7000.9,26372,1710.71,78.7037,343.5,1.3717,1.567,1.7619,0.0122,2.2,1.9294,0
21/11/2018,3038.65,3026.99,2649.93,24464.69,7050.2,25971.4707,1695.37,75.052,340.7,1.3727,1.5635,1.7582,0.0121,2.2,1.7144,0
23/11/2018,3052.49,3041.38,2632.56,24285.95,6952.9,25927.67969,1695.88,69.3291,341.6,1.3753,1.5656,1.7675,0.0122,2.2,1.5637,1
26/11/2018,3093.38,3052.49,2673.45,24640.24,7036,26376.17969,1701.99,70.9746,346.8,1.3755,1.5592,1.7621,0.0121,2.2,1.462,1
27/11/2018,3090.4,3093.38,2682.17,24748.73,7016.9,26331.96094,1684.97,71.711,347.3,1.3777,1.5579,1.7614,0.0121,2.2,1.3705,0
28/11/2018,3094.48,3090.4,2743.79,25366.43,7004.5,26682.56055,1686.55,69.4605,347.9,1.3728,1.556,1.7541,0.0121,2.2,1.3427,1
29/11/2018,3109.44,3094.48,2737.8,25338.84,7039,26451.0293,1696.34,70.4419,349.9,1.3702,1.5599,1.7595,0.0121,2.2,1.8059,1
30/11/2018,3117.61,3109.44,2760.17,25538.46,6980.2,26506.75,1679.86,69.5214,348.6,1.3721,1.5604,1.75,0.0121,2.2,1.9655,1
3/12/2018,3190.62,3117.61,2790.37,25826.43,7062.4,27182.03906,1699.72,72.7536,358,1.3673,1.5521,1.745,0.012,2.19,1.8987,1
4/12/2018,3167.79,3190.62,2700.06,25027.07,7022.8,27260.43945,1694.99,72.08,355.5,1.3653,1.5513,1.7385,0.0121,2.2,1.6113,0
6/12/2018,3115.52,3155.92,2695.95,24947.67,6704.1,26156.38086,1683.34,70.5296,349,1.3695,1.5516,1.74,0.0122,2.2,0.4604,0
7/12/2018,3111.12,3115.52,2633.08,24388.95,6778.1,26063.75977,1680.54,71.4592,348.1,1.3701,1.5574,1.7502,0.0122,2.19,1.1288,0
10/12/2018,3072.44,3111.12,2637.72,24423.26,6721.5,25752.38086,1663.31,70.0022,343.8,1.3744,1.5633,1.7434,0.0121,2.2,1.1137,0
11/12/2018,3059.28,3072.44,2636.78,24370.24,6806.9,25771.66992,1652.63,71.4544,342.5,1.3737,1.5595,1.7255,0.0121,2.19,1.3151,0
12/12/2018,3099.99,3059.28,2651.07,24527.27,6880.2,26186.71094,1663.27,70.4564,346.9,1.3724,1.5544,1.7149,0.0121,2.19,1.6167,1
13/12/2018,3111.08,3099.99,2650.54,24597.38,6877.5,26524.34961,1676,72.4661,348.1,1.3714,1.5601,1.7322,0.0121,2.19,1.5868,1
14/12/2018,3077.09,3111.08,2599.95,24100.51,6845.2,26094.78906,1661.96,70.8946,343.4,1.3769,1.5582,1.7344,0.0121,2.19,1.5526,0
17/12/2018,3114.25,3077.09,2545.94,23592.98,6773.2,26087.98047,1641.62,68.1477,348.6,1.3728,1.5562,1.7323,0.0122,2.2,1.4564,1
18/12/2018,3045.54,3114.25,2546.16,23675.64,6701.6,25814.25,1635.31,63.9128,342.8,1.3703,1.5574,1.7312,0.0122,2.2,1.5719,0
19/12/2018,3058.65,3045.54,2506.96,23323.66,6765.9,25865.39063,1655.66,65.0029,343.6,1.3724,1.5583,1.7336,0.0122,2.2,1.9044,1
20/12/2018,3050.62,3058.65,2467.42,22859.6,6711.9,25623.5293,1650.56,63.5244,340.4,1.3707,1.5621,1.7321,0.0123,2.4,2.0203,0
21/12/2018,3046.04,3050.62,2416.62,22445.37,6721.2,25753.41992,1670.28,62.418,340.1,1.3747,1.5684,1.7351,0.0124,2.4,2.0633,0
24/12/2018,3051.06,3046.04,2351.1,21792.2,6686,25651.38086,1683.82,58.6844,339,1.3733,1.5622,1.7374,0.0124,2.4,1.9447,1
27/12/2018,3044.74,3011.15,2488.83,23138.82,6584.7,25478.88086,1690.72,62.2619,340.5,1.3708,1.5581,1.7354,0.0124,2.4,1.7089,0
28/12/2018,3053.43,3044.74,2485.74,23062.4,6734,25504.19922,1692.07,61.67,341.4,1.3665,1.5665,1.7325,0.0124,2.4,1.846,1
31/12/2018,3068.76,3053.43,2506.85,23327.46,6728.1,25845.69922,1690.58,62.4318,341.7,1.363,1.5628,1.7337,0.0124,2.4,1.7645,1
2/1/2019,3038.89,3068.76,2510.03,23346.24,6734.2,25130.34961,1668.11,62.61,339.6,1.3665,1.5618,1.7379,0.0127,2.4,1.2781,0
3/1/2019,3012.88,3038.89,2447.89,22686.22,6692.7,25064.35938,1675.83,63.968,335.6,1.3639,1.5475,1.7105,0.0126,2.4,0.9545,0
4/1/2019,3059.23,3012.88,2531.94,23433.16,6837.4,25626.0293,1669.78,65.6744,341,1.3593,1.554,1.7228,0.0125,2.4,1.264,1
7/1/2019,3102.8,3059.23,2549.69,23531.35,6810.9,25835.69922,1679.17,66.0659,346.3,1.3565,1.5502,1.73,0.0125,2.4,1.147,1
8/1/2019,3122.94,3102.8,2574.41,23787.45,6861.6,25875.44922,1672.76,67.8407,349.8,1.3581,1.5561,1.7328,0.0125,2.4,1.1236,1
9/1/2019,3158.07,3122.94,2584.96,23879.12,6906.6,26462.32031,1667.83,70.5841,353,1.3535,1.5546,1.7284,0.0125,2.4,1.1964,1
10/1/2019,3183.51,3158.07,2596.64,24001.92,6942.9,26521.42969,1678.88,70.6986,356.2,1.3524,1.5629,1.7313,0.0125,2.4,1.0776,1
11/1/2019,3198.65,3183.51,2596.26,23995.95,6918.2,26667.26953,1683.22,69.9481,358.7,1.3532,1.5556,1.7234,0.0125,2.4,1.1299,1
14/1/2019,3173.46,3198.65,2582.61,23909.84,6855,26298.33008,1676.16,68.5978,355.4,1.3536,1.5505,1.7381,0.0125,2.4,1.1263,0
15/1/2019,3212.3,3173.46,2610.3,24065.59,6895,26830.28906,1679.42,70.3435,360.2,1.3565,1.5525,1.7421,0.0125,2.4,1.0919,1
16/1/2019,3229.11,3212.3,2616.1,24207.16,6862.7,26902.09961,1673.08,71.1487,362.5,1.3552,1.5466,1.7433,0.0124,2.4,1.3666,1
17/1/2019,3214.44,3229.11,2635.96,24370.1,6834.9,26755.63086,1682.97,71.1142,361.4,1.3554,1.5436,1.7449,0.0124,2.4,1.5422,0
18/1/2019,3224.34,3214.44,2670.71,24706.35,6968.3,27090.81055,1692.22,73.3355,362.2,1.3586,1.5439,1.7596,0.0124,2.4,1.6371,1
22/1/2019,3192.71,3220.56,2632.9,24404.48,6901.4,27005.44922,1702.12,71.9339,357.9,1.3598,1.5449,1.751,0.0124,2.4,1.7363,0
23/1/2019,3171.11,3192.71,2638.7,24575.62,6842.9,27008.19922,1688.14,71.2514,355.4,1.3588,1.545,1.7618,0.0124,2.4,1.8543,0
24/1/2019,3190.73,3171.11,2642.33,24553.24,6819,27120.98047,1693.59,72.2238,357,1.361,1.5462,1.7767,0.0124,2.4,1.9116,1
25/1/2019,3202.25,3190.73,2664.76,24737.2,6809.2,27569.18945,1701.03,72.5307,359.3,1.3538,1.5388,1.7847,0.0124,2.4,1.7582,1
28/1/2019,3199.5,3202.25,2643.85,24528.22,6747.1,27576.96094,1697.5,70.457,358.9,1.3528,1.5441,1.7869,0.0124,2.4,1.8305,0
